num_annotation	genre_id	genre	pt_word	recapitalized_sent	pt_sentence_bold	num_annotators	min_annotation_time	max_annotation_time	avg_annotation_time	num_candidate_substitutions	num_unqiue_candidate_substituions
787	8034-17	news	colonialismo	"Conforme ressalta a escritora, não se trata de transitar entre duas noções empobrecidas de Brasil, uma calcada no ufanismo autoritário, a outra no colonialismo cultural"	"Conforme ressalta a escritora, não se trata de transitar entre duas noções empobrecidas de Brasil, uma calcada no ufanismo autoritário, a outra no <strong>colonialismo</strong> cultural"	20	2	41648	164.32	1	1
588	190	bible	santuários	"E reduzirei as vossas cidades a deserto, e assolarei os vossos santuários, e não cheirarei o vosso cheiro suave."	"E reduzirei as vossas cidades a deserto, e assolarei os vossos <strong>santuários,</strong> e não cheirarei o vosso cheiro suave."	20	2	41648	164.21	1	1
389	2221	bible	paz	"Mas, se o descrente se apartar, aparte-se; porque neste caso o irmão, ou irmã, não esta sujeito à servidão; mas Deus chamou-nos para a paz."	"Mas, se o descrente se apartar, aparte-se; porque neste caso o irmão, ou irmã, não esta sujeito à servidão; mas Deus chamou-nos para a <strong>paz.</strong>"	20	2	41648	164.09	1	1
904	2110	bible	remidor	"Então as mulheres disseram a Noemi: Bendito seja o SENHOR, que não deixou hoje de te dar remidor, e seja o seu nome afamado em Israel."	"Então as mulheres disseram a Noemi: Bendito seja o SENHOR, que não deixou hoje de te dar <strong>remidor,</strong> e seja o seu nome afamado em Israel."	20	2	41648	163.98	3	3
589	26421782	biomed	colesterol	"O homeostasis model assessment for insulin resistance e a razão triglicerídeos:colesterol HDL demonstraram uma maior exatidão diagnóstica, podendo ser calculados com base numa amostra única em jejum."	"O homeostasis model assessment for insulin resistance e a razão triglicerídeos:colesterol HDL demonstraram uma maior exatidão diagnóstica, podendo ser calculados com base numa amostra única em jejum."	20	2	41648	163.86	0	0
390	2576	bible	ouro	"Então Asa tomou toda a prata e ouro que ficaram nos tesouros da casa do SENHOR, e os tesouros da casa do rei, e os entregou nas mãos de seus servos; e o rei Asa os enviou a Ben-Hadade, filho de Tabrimom, filho de Heziom, rei da Siría, que habitava em Damasco, dizendo:"	"Então Asa tomou toda a prata e <strong>ouro</strong> que ficaram nos tesouros da casa do SENHOR, e os tesouros da casa do rei, e os entregou nas mãos de seus servos; e o rei Asa os enviou a Ben-Hadade, filho de Tabrimom, filho de Heziom, rei da Siría, que habitava em Damasco, dizendo:"	20	2	41648	164.16	0	0
788	2724	bible	Simão	"Este achou primeiro a seu irmão Simão, e disse-lhe: Achamos o Messias (que, traduzido, é o Cristo)."	"Este achou primeiro a seu irmão <strong>Simão,</strong> e disse-lhe: Achamos o Messias (que, traduzido, é o Cristo)."	20	2	41648	164.04	0	0
1194	23815830	biomed	tecido	"A influência da técnica e a optimização dos seus parâmetros na qualidade final do embalsamamento foi avaliada através da análise histológicasequencial de tecidos cadavéricos e sua classificação por método original a partir de uma amostra de 17 cadáveres do Gabinete de Doação do Departamento de Anatomia da Faculdade de Ciências Médicas da Universidade Nova de Lisboa, sujeitos à técnica de embalsamamentodesenvolvida no Departamento."	"A influência da técnica e a optimização dos seus parâmetros na qualidade final do embalsamamento foi avaliada através da análise histológicasequencial de <strong>tecidos</strong> cadavéricos e sua classificação por método original a partir de uma amostra de 17 cadáveres do Gabinete de Doação do Departamento de Anatomia da Faculdade de Ciências Médicas da Universidade Nova de Lisboa, sujeitos à técnica de embalsamamentodesenvolvida no Departamento."	20	2	41648	163.94	1	1
193	1710-102	news	isenção	"Com o certificado, as entidades ganham a isenção das contribuições sociais e podem celebrar, entre outras coisas, convênios com o setor público com menos burocracia"	"Com o certificado, as entidades ganham a <strong>isenção</strong> das contribuições sociais e podem celebrar, entre outras coisas, convênios com o setor público com menos burocracia"	20	2	41648	163.85	4	3
905	24388252	biomed	domínio	Introdução: O EQ-5D permite a junção de duas componentes essenciais de qualquer medida de qualidade de vida relacionada com a saúde a ser usada em avaliações económicas de custo-utilidade: (i) um perfil descrevendo o estado de saúde em termos de domínios ou dimensões; e (ii) um valor numérico associado ao estado de saúde anteriormente descrito.	Introdução: O EQ-5D permite a junção de duas componentes essenciais de qualquer medida de qualidade de vida relacionada com a saúde a ser usada em avaliações económicas de custo-utilidade: (i) um perfil descrevendo o estado de saúde em termos de <strong>domínios</strong> ou dimensões; e (ii) um valor numérico associado ao estado de saúde anteriormente descrito.	20	2	41648	165.03	2	2
590	1969	bible	canto	Servi ao SENHOR com alegria; e entrai diante dele com canto.	Servi ao SENHOR com alegria; e entrai diante dele com <strong>canto.</strong>	20	2	41648	164.91	4	4
789	1131-123	news	aproximação	"Em nota, a Fenaban disse que a rodada agendada para hoje é uma nova reunião exploratória, na qual as partes discutirão as possibilidades a serem avaliadas para um acordo, a partir da aproximação entre as propostas já apresentadas"	"Em nota, a Fenaban disse que a rodada agendada para hoje é uma nova reunião exploratória, na qual as partes discutirão as possibilidades a serem avaliadas para um acordo, a partir da <strong>aproximação</strong> entre as propostas já apresentadas"	20	2	41648	164.8	0	0
1196	1361	bible	espinhos	"E o que foi semeado entre espinhos é o que ouve a palavra, mas os cuidados deste mundo, e a sedução das riquezas sufocam a palavra, e fica infrutífera;"	"E o que foi semeado entre <strong>espinhos</strong> é o que ouve a palavra, mas os cuidados deste mundo, e a sedução das riquezas sufocam a palavra, e fica infrutífera;"	20	2	41648	164.69	1	1
194	30183803	biomed	fundo	"Dentre as manifestações mais frequentes dos sintomas do transtorno do processamento auditivo central, as queixas relaciondas às funções cognitivas auditivas, como: figura-fundo (83,0%), atenção auditiva (75,9%) e memória auditiva (33,0%) foram as mais evidentes."	"Dentre as manifestações mais frequentes dos sintomas do transtorno do processamento auditivo central, as queixas relaciondas às funções cognitivas auditivas, como: figura-fundo (83,0%), atenção auditiva (75,9%) e memória auditiva (33,0%) foram as mais evidentes."	20	2	41648	164.98	1	1
391	176-244	news	curso	"Os professores da FAF/FADAF Eduardo José Freire, professor do Curso de Ciências Contábeis e Aparecida Garcia Pacheco Gabriel, professora do curso de Pedagogia também apresentaram um pôster sobre O papel da ética na Educação Pós Moderna"	"Os professores da FAF/FADAF Eduardo José Freire, professor do <strong>Curso</strong> de Ciências Contábeis e Aparecida Garcia Pacheco Gabriel, professora do curso de Pedagogia também apresentaram um pôster sobre O papel da ética na Educação Pós Moderna"	20	2	41648	164.86	2	2
906	1690	bible	prata	"Fez-lhe as colunas de prata, o estrado de ouro, o assento de púrpura, o interior revestido com amor, pelas filhas de Jerusalém."	"Fez-lhe as colunas de <strong>prata,</strong> o estrado de ouro, o assento de púrpura, o interior revestido com amor, pelas filhas de Jerusalém."	20	2	41648	164.75	0	0
591	104-247	news	áreas	"Os confrontos têm crescido desde então no país, particularmente na cidade dividida de Aleppo, onde os avanços de ambos os lados cortaram suprimentos, energia e água para cerca de 2 milhões de moradores de áreas pró-governo e favoráveis aos rebeldes"	"Os confrontos têm crescido desde então no país, particularmente na cidade dividida de Aleppo, onde os avanços de ambos os lados cortaram suprimentos, energia e água para cerca de 2 milhões de moradores de <strong>áreas</strong> pró-governo e favoráveis aos rebeldes"	20	2	41648	164.62	1	1
790	1978-283	news	colega	"Então, o colégio tem que ter uma merenda de qualidade, uma boa pintura, salas e corredores limpos, disse Maria, que tem a mesma idade da colega"	"Então, o colégio tem que ter uma merenda de qualidade, uma boa pintura, salas e corredores limpos, disse Maria, que tem a mesma idade da <strong>colega</strong>"	20	2	41648	164.51	2	2
392	471	bible	seguros	"Nas penhas mora e habita; no cume das penhas, e nos lugares seguros."	"Nas penhas mora e habita; no cume das penhas, e nos lugares <strong>seguros.</strong>"	20	2	41648	164.4	1	1
907	24581191	biomed	alfa	"A consistência interna foi demonstrada através de valores alfa de Cronbach de 0,776 a 0,875 nas três dimensões."	"A consistência interna foi demonstrada através de valores <strong>alfa</strong> de Cronbach de 0,776 a 0,875 nas três dimensões."	20	2	41648	164.27	0	0
195	1807	bible	nome	"E o SENHOR lhe disse: Ouvi a tua oração, e a súplica que fizeste perante mim; santifiquei a casa que edificaste, a fim de pôr ali o meu nome para sempre; e os meus olhos e o meu coração estarão ali todos os dias."	"E o SENHOR lhe disse: Ouvi a tua oração, e a súplica que fizeste perante mim; santifiquei a casa que edificaste, a fim de pôr ali o meu <strong>nome</strong> para sempre; e os meus olhos e o meu coração estarão ali todos os dias."	20	2	41648	164.14	1	1
1197	2505	bible	peso	"E, quanto ao profeta, e ao sacerdote, e ao povo, que disser: Peso do SENHOR, eu castigarei o tal homem e a sua casa."	"E, quanto ao profeta, e ao sacerdote, e ao povo, que disser: <strong>Peso</strong> do SENHOR, eu castigarei o tal homem e a sua casa."	20	2	41648	164.02	2	2
791	25017341	biomed	pólipos	"Reclassificados 63 pólipos: 43 hiperplásicos, 12 adenomas serreados, 7 adenoma serreado séssil e 1 adenoma convencional com displasia de baixo brau."	"Reclassificados 63 <strong>pólipos:</strong> 43 hiperplásicos, 12 adenomas serreados, 7 adenoma serreado séssil e 1 adenoma convencional com displasia de baixo brau."	20	2	41648	163.9	1	1
393	50-102	news	incentivos	"No mês seguinte, o Ministério Público Estadual instaurou inquérito civil para investigar possíveis irregularidades nos incentivos fiscais, por conta da operação"	"No mês seguinte, o Ministério Público Estadual instaurou inquérito civil para investigar possíveis irregularidades nos <strong>incentivos</strong> fiscais, por conta da operação"	20	2	41648	163.8	1	1
592	29213726	biomed	comida	"Nós avaliamos as regiões cerebrais relacionadas à nomeação e à generalização semântica de desenhos de objetos visualmente apresentados do Teste de Nomeação de Boston (TNB), que compreende diferentes categorias, como animais, vegetais, utensílios, comida e móveis."	"Nós avaliamos as regiões cerebrais relacionadas à nomeação e à generalização semântica de desenhos de objetos visualmente apresentados do Teste de Nomeação de Boston (TNB), que compreende diferentes categorias, como animais, vegetais, utensílios, <strong>comida</strong> e móveis."	20	2	41648	163.67	0	0
908	2688	bible	juízos	"Fareis conforme os meus juízos, e os meus estatutos guardareis, para andardes neles. Eu sou o SENHOR vosso Deus."	"Fareis conforme os meus <strong>juízos,</strong> e os meus estatutos guardareis, para andardes neles. Eu sou o SENHOR vosso Deus."	20	2	41648	164.84	2	2
1198	4055-173	news	velas	"Ao menor sinal de alerta, parávamos os cânticos, o batuque, apagávamos todas as velas e lamparinas, contínhamos os incorporados"	"Ao menor sinal de alerta, parávamos os cânticos, o batuque, apagávamos todas as <strong>velas</strong> e lamparinas, contínhamos os incorporados"	20	2	41648	164.71	0	0
593	1352-121	news	fases	Outros três foram presos em fases seguintes da mesma investigação	Outros três foram presos em <strong>fases</strong> seguintes da mesma investigação	20	2	41648	164.6	2	2
196	26229881	biomed	pigmentação	A ocronose consiste na deposição excessiva de ácido homogentísico no tecido conjuntivo e apresenta-se como uma pigmentação acastanhada ou preta.	A ocronose consiste na deposição excessiva de ácido homogentísico no tecido conjuntivo e apresenta-se como uma <strong>pigmentação</strong> acastanhada ou preta.	20	2	41648	164.48	2	1
394	2010-37	news	implementação	O governo do Estado prepara a linha do contra-ataque jurídico à decisão que suspendeu os efeitos da implementação do Regime de Previdência Complementar do Estado para os magistrados	O governo do Estado prepara a linha do contra-ataque jurídico à decisão que suspendeu os efeitos da <strong>implementação</strong> do Regime de Previdência Complementar do Estado para os magistrados	20	2	41648	164.36	4	3
